Date,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
1977-03,-1.36,-0.95,-0.04,-0.55,-0.06,-1.44,-1.19,-1.38,-0.36,0.61,-0.87,-0.76,-0.22,-0.42,0.24
1977-04,0.43,0.72,-0.01,1.5,0.95,0.27,0.75,0.63,0.83,-0.81,1.32,1.8,1.11,1.33,0.65
1977-05,-0.37,-2.01,-1.14,-2.65,-0.38,-0.25,-0.54,-2.45,-1.31,-0.73,-1.66,-3.42,-1.49,-0.01,-0.81
1977-06,4.04,5.09,6.35,7.38,8.04,4.18,3.84,4.55,5.88,6.21,6.53,6.17,9.06,8.12,7.96
1977-07,-0.74,-1.95,-1.1,-2.32,-1.41,0.06,-2.01,-1.5,-2.44,-0.59,-1.92,-2.38,-2.16,-1.45,-1.35
1977-08,-2.39,-0.58,0.0,0.2,-1.07,-2.02,-3.2,-1.07,-0.1,-0.3,0.34,0.34,-0.01,-0.51,-1.68
1977-09,0.52,-0.27,-0.24,-0.31,0.34,0.35,0.76,0.1,-0.72,-0.15,-0.38,-0.47,-0.09,1.24,-0.52
1977-10,-3.4,-4.35,-4.38,-4.13,-4.48,-3.43,-3.35,-3.73,-4.91,-4.49,-4.2,-3.75,-4.83,-4.69,-4.23
1977-11,3.02,5.06,5.16,7.14,8.91,2.33,4.44,4.95,5.2,5.26,5.03,6.02,8.62,10.26,7.18
1977-12,0.96,0.26,0.58,1.44,0.74,1.27,0.35,0.46,0.02,0.5,0.7,1.08,1.84,1.01,0.41
1978-01,-5.18,-6.46,-6.64,-4.2,-2.65,-4.39,-6.71,-6.29,-6.68,-6.52,-6.8,-3.72,-4.84,-3.77,-1.24
1978-02,-0.59,-1.91,-2.1,0.98,0.84,-0.25,-1.01,-2.08,-1.72,-2.79,-1.09,0.76,1.3,0.13,1.68
1978-03,1.87,3.53,5.21,5.28,7.43,1.14,3.59,3.25,3.96,4.47,6.45,5.1,5.53,8.59,6.22
1978-04,6.66,10.04,9.83,10.52,7.82,6.27,7.41,9.75,10.5,9.38,10.33,11.24,9.5,9.06,6.4
